playlist_id,playlist_name,playlist_uri,playlist_owner,track_id,track_name,track_uri,track_artists,album_id,album_name,album_uri,album_release_date,duration_ms,explicit,track_number,disc_number,added_at,tempo,danceability,acousticness
3LpN8Zdw2pucd8Nh7E1UKA,Rock/funk/+,spotify:playlist:3LpN8Zdw2pucd8Nh7E1UKA,catalinapachecoibaceta,7x8dCjCr0x6x2lXKujYD34,The Pretender,spotify:track:7x8dCjCr0x6x2lXKujYD34,Foo Fighters,3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",spotify:album:3ilXDEG0xiajK8AbqboeJz,2007-09-25,269373,False,1,1,2018-05-27T03:36:57Z,172,44,1
3LpN8Zdw2pucd8Nh7E1UKA,Rock/funk/+,spotify:playlist:3LpN8Zdw2pucd8Nh7E1UKA,catalinapachecoibaceta,7fSGbZLhWlAiCC3HDPAULu,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,spotify:track:7fSGbZLhWlAiCC3HDPAULu,The Rolling Stones,24V2ghp7XhGZzWKjthHq4v,Out Of Our Heads (Remastered),spotify:album:24V2ghp7XhGZzWKjthHq4v,1965-07-30,222813,False,7,1,2018-05-27T03:37:00Z,136,73,4
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,4k8so96fvtK7okllvTSdve,Blue Suede Shoes,spotify:track:4k8so96fvtK7okllvTSdve,Carl Perkins,1rOJdujV8Wa4DSq6ucfyY8,Oldies Doo wops Vol 3,spotify:album:1rOJdujV8Wa4DSq6ucfyY8,2011-03-29,135918,False,1,1,2013-12-12T13:13:25Z,172,53,27
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,2EUTTWh9auQpobDL1y4Bij,Run Around Sue,spotify:track:2EUTTWh9auQpobDL1y4Bij,Dion,1rOJdujV8Wa4DSq6ucfyY8,Oldies Doo wops Vol 3,spotify:album:1rOJdujV8Wa4DSq6ucfyY8,2011-03-29,166170,False,4,1,2013-12-12T13:13:25Z,174,37,82
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,5lqO8PDFMAvJLRpXvxanEk,Long Tall Sally,spotify:track:5lqO8PDFMAvJLRpXvxanEk,Little Richard,1rOJdujV8Wa4DSq6ucfyY8,Oldies Doo wops Vol 3,spotify:album:1rOJdujV8Wa4DSq6ucfyY8,2011-03-29,129706,False,5,1,2013-12-12T13:13:25Z,92,42,75
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,1XjP8X2P7d2PrCILjAPZF3,Wake Up Little Susie,spotify:track:1XjP8X2P7d2PrCILjAPZF3,The Everly Brothers,1rOJdujV8Wa4DSq6ucfyY8,Oldies Doo wops Vol 3,spotify:album:1rOJdujV8Wa4DSq6ucfyY8,2011-03-29,125678,False,10,1,2013-12-12T13:13:25Z,92,71,32
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,4PQ5tJNms3C4yeN6QcXWYB,Why Do Fools Fall in Love,spotify:track:4PQ5tJNms3C4yeN6QcXWYB,Frankie Lymon & The Teenagers,1rOJdujV8Wa4DSq6ucfyY8,Oldies Doo wops Vol 3,spotify:album:1rOJdujV8Wa4DSq6ucfyY8,2011-03-29,139583,False,13,1,2013-12-12T13:13:25Z,82,40,56
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,7DCvemIvfToawDREieVOek,No Milk Today,spotify:track:7DCvemIvfToawDREieVOek,Herman's Hermits,6I13EMRWOvNCdVHbxSO8oI,No Milk Today,spotify:album:6I13EMRWOvNCdVHbxSO8oI,2012-03-13,166904,False,1,1,2013-12-24T03:21:10Z,136,69,32
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,1cEdvmuJOV4zodenIxaSu7,Limbo Rock (Rerecorded),spotify:track:1cEdvmuJOV4zodenIxaSu7,Chubby Checker,2g6zIUb6GvP0k5KtLpWOEQ,The Wonderful World of the 60's - 100 Hit Songs,spotify:album:2g6zIUb6GvP0k5KtLpWOEQ,2008-05-29,145013,False,19,4,2014-01-02T08:03:25Z,86,75,16
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,7qXWhApDKoha5Es4PImDGS,The Locomotion,spotify:track:7qXWhApDKoha5Es4PImDGS,Little Eva,4fv4HYYkCMfZOu9TfOBxCh,Breaking up Is Hard to Do,spotify:album:4fv4HYYkCMfZOu9TfOBxCh,2013-05-17,137301,False,3,1,2014-03-18T05:54:28Z,95,59,1
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,17nFSc5cJ3AHKt7qsGFtsz,Tutti Frutti,spotify:track:17nFSc5cJ3AHKt7qsGFtsz,Little Richard,4IxwByzyIrvhcy8VxG2zF0,The Essential Little Richard (Remastered),spotify:album:4IxwByzyIrvhcy8VxG2zF0,1985-01-01,144626,False,1,1,2014-03-27T06:26:25Z,92,53,78
3lQECBneW0N8znxShdbym3,Various Artists – Oldies Doo wops Vol 3,spotify:playlist:3lQECBneW0N8znxShdbym3,12121816694,0A1EgXgR92zdd2zjQGrDp7,Mafia 2: The Pessimistic Character,spotify:track:0A1EgXgR92zdd2zjQGrDp7,Bing Crosby,6kmmR5Ew2CFatiKXqrlk03,Selections From Mafia 2,spotify:album:6kmmR5Ew2CFatiKXqrlk03,2011-06-01,109958,False,12,1,2014-03-27T06:30:39Z,,,
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,1lheEfIE4ZyYmUXvJ7DPAM,American Money,spotify:track:1lheEfIE4ZyYmUXvJ7DPAM,BØRNS,1CiO0EwK73UWXiAflI5ZSs,Dopamine,spotify:album:1CiO0EwK73UWXiAflI5ZSs,2015-10-16,260986,False,4,1,2018-04-24T19:46:51Z,134,55,3
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,2HCgcgN4PA0xr2ZqtsBpPb,On Our Knees (feat. R.O),spotify:track:2HCgcgN4PA0xr2ZqtsBpPb,Konoba | RUGI,533rmCMCv6X3SuQAPj6ZdA,Smoke & Mirrors,spotify:album:533rmCMCv6X3SuQAPj6ZdA,2017-01-20,277493,False,4,1,2018-04-24T19:46:56Z,95,71,10
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,3VAeTjREoKPY1exOXR4oBm,Go Fuck Yourself,spotify:track:3VAeTjREoKPY1exOXR4oBm,Two Feet,1IH1Oz8jD4hyN3eg8aHdjv,First Steps,spotify:album:1IH1Oz8jD4hyN3eg8aHdjv,2016-07-29,129599,True,1,1,2018-04-24T19:47:03Z,79,51,88
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,4wPWDYK5js5EUBx1j28tTH,I Feel Like I'm Drowning,spotify:track:4wPWDYK5js5EUBx1j28tTH,Two Feet,6MjdDpxb31dqeKejDWpe3f,I Feel Like I'm Drowning,spotify:album:6MjdDpxb31dqeKejDWpe3f,2017-11-10,186266,False,1,1,2018-04-24T19:47:07Z,104,72,71
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,1NKbgxvn11sZCsUh64nDmh,Act II: Can't Go Back,spotify:track:1NKbgxvn11sZCsUh64nDmh,Dennis Lloyd,1HJ8DKRsnpxWTSwqVOU4TJ,Acts & Results,spotify:album:1HJ8DKRsnpxWTSwqVOU4TJ,2016-06-17,184817,True,2,1,2022-05-18T16:42:24Z,114,62,77
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,0b49amLX2WGFwGNmq6xE82,Love Is a Bitch,spotify:track:0b49amLX2WGFwGNmq6xE82,Two Feet,7dq7DlFj8EWGmTySwhNRGc,Love Is a Bitch,spotify:album:7dq7DlFj8EWGmTySwhNRGc,2017-05-19,181466,False,1,1,2018-04-24T19:47:11Z,135,50,1
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,6BRW1hLPP14wpaxJF8YTWe,Hallucinogenics,spotify:track:6BRW1hLPP14wpaxJF8YTWe,Matt Maeson,0XJfHjYPtifSnJUtfpGDo2,Hallucinogenics,spotify:album:0XJfHjYPtifSnJUtfpGDo2,2018-03-30,185133,True,1,1,2018-04-24T19:47:14Z,,,
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,19eS1kCEvKz2eVOrRGb1uL,Straight Razor,spotify:track:19eS1kCEvKz2eVOrRGb1uL,Matt Maeson,1HaSvtbWDDrsF1kuRE7400,Who Killed Matt Maeson,spotify:album:1HaSvtbWDDrsF1kuRE7400,2017-03-31,266506,False,4,1,2018-04-24T19:47:17Z,150,50,1
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,2ap1x3VLFXzeVRDl14PYsM,Had Some Drinks,spotify:track:2ap1x3VLFXzeVRDl14PYsM,Two Feet,44kEIUk7bv5Wu6xrs7QJvm,Had Some Drinks,spotify:album:44kEIUk7bv5Wu6xrs7QJvm,2017-05-19,140973,True,1,1,2018-04-24T19:52:44Z,,,
3LR2LJtdWZ2tmxoYp6QOvI,Art Pop,spotify:playlist:3LR2LJtdWZ2tmxoYp6QOvI,i450968,2Eh0J9SM2SzKnw5spcHJ1B,Painting Greys,spotify:track:2Eh0J9SM2SzKnw5spcHJ1B,Emmit Fenn,2lLcMACDvCkys7KuQamg82,Prologue,spotify:album:2lLcMACDvCkys7KuQamg82,2017-06-21,227368,False,4,1,2018-04-24T19:52:47Z,,,
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,30t9NQrZ7XzekLrGm1yDKh,Descuide,spotify:track:30t9NQrZ7XzekLrGm1yDKh,Montez de Durango,7gpMmRDbgyReM6bKJ50Gtj,Descuide,spotify:album:7gpMmRDbgyReM6bKJ50Gtj,2012-01-31,192986,False,1,1,2018-04-03T21:30:24Z,141,65,6
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,7msjBgASpofj7CygCS3cLX,Hoy Empieza Mi Tristeza,spotify:track:7msjBgASpofj7CygCS3cLX,Montez de Durango,6PfcgmD5wRP07libmtWBI1,El Sube Y Baja,spotify:album:6PfcgmD5wRP07libmtWBI1,2002-01-01,207213,False,10,1,2018-04-03T21:30:53Z,151,51,44
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,6UOlyOGLU1IBW9iSqP6RsT,Lágrimas Del Corazón,spotify:track:6UOlyOGLU1IBW9iSqP6RsT,Montez de Durango,03QeaYk3AUCbRQFBQdXOZG,Idolos De Mexico Para El Mundo,spotify:album:03QeaYk3AUCbRQFBQdXOZG,2008-01-01,225573,False,12,1,2018-04-03T21:31:02Z,144,69,58
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,690jIEHzvRP0IdlKqT4icU,El Sube Y Baja,spotify:track:690jIEHzvRP0IdlKqT4icU,Montez de Durango,6PfcgmD5wRP07libmtWBI1,El Sube Y Baja,spotify:album:6PfcgmD5wRP07libmtWBI1,2002-01-01,176293,False,1,1,2018-04-03T21:31:08Z,145,86,8
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,7AenTFLzWQP9jYFnkRUdMF,Pasito Duranguense,spotify:track:7AenTFLzWQP9jYFnkRUdMF,Montez de Durango,6PfcgmD5wRP07libmtWBI1,El Sube Y Baja,spotify:album:6PfcgmD5wRP07libmtWBI1,2002-01-01,200200,False,9,1,2018-04-03T21:31:16Z,144,91,7
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,5FNR6jfT7NiR0SGb2jQjJs,Los Frijoles Bailan,spotify:track:5FNR6jfT7NiR0SGb2jQjJs,Montez de Durango,1IwhcYLnLUFIBurZiBimdI,Sin Cambiar el Estilo,spotify:album:1IwhcYLnLUFIBurZiBimdI,2017-05-26,163311,False,6,1,2018-04-03T21:31:25Z,,,
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,1lhPGdslrRRCVFmAcqEruN,Como Quieren Que la Olvide,spotify:track:1lhPGdslrRRCVFmAcqEruN,Montez de Durango,1IwhcYLnLUFIBurZiBimdI,Sin Cambiar el Estilo,spotify:album:1IwhcYLnLUFIBurZiBimdI,2017-05-26,214540,False,2,1,2018-04-03T21:31:43Z,,,
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,0KgG7ctEBiSxW4tyt7NhrA,Cuatro Rosas,spotify:track:0KgG7ctEBiSxW4tyt7NhrA,Montez de Durango,1IwhcYLnLUFIBurZiBimdI,Sin Cambiar el Estilo,spotify:album:1IwhcYLnLUFIBurZiBimdI,2017-05-26,223629,False,8,1,2018-04-03T21:31:54Z,148,78,48
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,0ZONRg4kW0M2HtS0qVmtUS,Las Mismas Piedras,spotify:track:0ZONRg4kW0M2HtS0qVmtUS,Montez de Durango,6PfcgmD5wRP07libmtWBI1,El Sube Y Baja,spotify:album:6PfcgmD5wRP07libmtWBI1,2002-01-01,200800,False,2,1,2018-04-03T21:32:07Z,140,79,6
3LSL7clbgWZGnptmlYI0y8,Pasito Duranguense,spotify:playlist:3LSL7clbgWZGnptmlYI0y8,orcdpk3kcp86rwxetg0mjaof4,7KsZm4Ydx46tSvoBpg0b54,Nadie Me Vera Llorar,spotify:track:7KsZm4Ydx46tSvoBpg0b54,Montez de Durango,5IMjAGNuBcx7GIhVlG2eY5,De Vuelta a la Sierra,spotify:album:5IMjAGNuBcx7GIhVlG2eY5,2016-02-18,157693,False,4,1,2018-04-03T21:32:18Z,91,61,48
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,7a8FwfEPX4fPZjB8JytSWG,"Carol of the Bells (From ""Home Alone"" Soundtrack)",spotify:track:7a8FwfEPX4fPZjB8JytSWG,Mykola Dmytrovych Leontovych | John Williams,2qjtiv4C6EHH9GKkWzzgxe,Home Alone - Soundtrack,spotify:album:2qjtiv4C6EHH9GKkWzzgxe,1990-11-04,85026,False,12,1,2018-12-07T14:40:57Z,127,46,97
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,02fd8HLWAyQ1TCEGqm1msx,"""For unto us a Child is born""",spotify:track:02fd8HLWAyQ1TCEGqm1msx,Academy of St Martin in the Fields Chorus | Academy of St. Martin in the Fields | Sir Neville Marriner,7mz3tt8Pza0A4dbRWpiFiK,Las 100 Mejores Canciones De Navidad (Vol. 2),spotify:album:7mz3tt8Pza0A4dbRWpiFiK,2012-01-01,229573,False,1,5,2018-12-07T14:45:48Z,,,
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,45KRI1xgN1beUXdXNUqvHp,Deck the Hall,spotify:track:45KRI1xgN1beUXdXNUqvHp,Traditional | London Chamber Orchestra | Christopher Warren-Green,7DOdHPkADua4PT6yyP60GE,Midwinter's Eve - Music for Christmas,spotify:album:7DOdHPkADua4PT6yyP60GE,2011-11-21,118173,False,1,1,2018-12-07T14:46:52Z,144,70,64
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,5xR3eB6q8B3asTIJ0REzIy,"Handel: Messiah, HWV 56, Pt. 2, Scene 7: Chorus. ""Hallelujah""",spotify:track:5xR3eB6q8B3asTIJ0REzIy,Nikolaus Harnoncourt | Stockholm Chamber Choir,0qbPGL5IPltB62HMRUhDXd,Christmas At Downton Abbey,spotify:album:0qbPGL5IPltB62HMRUhDXd,2014-11-07,217160,False,28,1,2018-12-07T14:47:25Z,166,25,1
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,0p20ptrKPSoYfkJ6hAkSf0,Handel: Joy to the World,spotify:track:0p20ptrKPSoYfkJ6hAkSf0,Joel Cohen | Boston Camerata | Brown University Chorus | Schola Cantorum of Boston,0qbPGL5IPltB62HMRUhDXd,Christmas At Downton Abbey,spotify:album:0qbPGL5IPltB62HMRUhDXd,2014-11-07,126520,False,25,1,2018-12-07T14:47:36Z,166,25,1
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,0TckZtQLvbkrHJ77CMwvdz,The First Nowell,spotify:track:0TckZtQLvbkrHJ77CMwvdz,"Choir of King's College, Cambridge",0qbPGL5IPltB62HMRUhDXd,Christmas At Downton Abbey,spotify:album:0qbPGL5IPltB62HMRUhDXd,2014-11-07,291226,False,36,1,2018-12-07T14:47:47Z,110,22,97
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,0WRJrcE38qdqEO2DCWsAFL,"Angels, from the Realms of Glory",spotify:track:0WRJrcE38qdqEO2DCWsAFL,"Choir of King's College, Cambridge",0qbPGL5IPltB62HMRUhDXd,Christmas At Downton Abbey,spotify:album:0qbPGL5IPltB62HMRUhDXd,2014-11-07,156853,False,27,1,2018-12-07T14:47:57Z,137,25,100
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,spotify:track:5a1iz510sv2W9Dt1MvFd5R,Michael Bublé,7uVimUILdzSZG4KKKWToq0,Christmas (Deluxe Special Edition),spotify:album:7uVimUILdzSZG4KKKWToq0,2012-11-09,206639,False,1,1,2018-12-07T14:49:41Z,93,35,91
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,72SB27noKW40QJznfEhd3W,La Paz Esta En El Corazon,spotify:track:72SB27noKW40QJznfEhd3W,Compañía Lírica Popera,7tIpboPO1FzjydW8KrxKJT,Gala Latina,spotify:album:7tIpboPO1FzjydW8KrxKJT,2005-01-01,250880,False,10,1,2018-12-07T14:51:11Z,,,
3LTC0XDE6GVsvLOi4VgeBK,boda iglesia villancicos,spotify:playlist:3LTC0XDE6GVsvLOi4VgeBK,ulecia.pilar,07ttV7qhatikG1ld2CPWCl,O Holy Night,spotify:track:07ttV7qhatikG1ld2CPWCl,Il Divo,6Mtye5lhYh1JtHenUkIsH6,Christmas Hits,spotify:album:6Mtye5lhYh1JtHenUkIsH6,2013-09-20,239973,False,49,1,2018-12-07T14:51:47Z,80,24,98
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,0sRg0YVlQNN3klM0NtysR4,Ukulele and Chill,spotify:track:0sRg0YVlQNN3klM0NtysR4,Del Playa,50DxUqBuGtFrQXfOaH3i0n,Ukulele and Chill,spotify:album:50DxUqBuGtFrQXfOaH3i0n,2017-04-29,170666,False,1,1,2018-10-12T00:57:03Z,,,
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,7qrBYrivpvfXUPBMmqh3dA,5:32pm,spotify:track:7qrBYrivpvfXUPBMmqh3dA,The Deli,5GlqARIKJdOkuXKgvdouwz,Vibes 2,spotify:album:5GlqARIKJdOkuXKgvdouwz,2016-10-17,136914,False,12,1,2018-10-12T00:57:17Z,,,
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,6notNqVa0J99HRgsshef7a,[oops],spotify:track:6notNqVa0J99HRgsshef7a,potsu,0T3fIuTKyQXzG5sTdQe9ES,[oops],spotify:album:0T3fIuTKyQXzG5sTdQe9ES,2017-05-18,142182,False,1,1,2018-10-12T00:57:20Z,,,
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,3uuiUK9uwMC1igjCPPJ0sz,summer nights.,spotify:track:3uuiUK9uwMC1igjCPPJ0sz,halberd | Nion,1gOiXnAgzpyWpDlEdEGyJN,summer nights.,spotify:album:1gOiXnAgzpyWpDlEdEGyJN,2017-07-14,84315,False,1,1,2018-10-12T00:57:23Z,,,
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,5qC17VMNoZdF2gAw28FtsV,Monday Loop,spotify:track:5qC17VMNoZdF2gAw28FtsV,Tomppabeats,217LLrb47lzGE3HANjBLnn,Harbor,spotify:album:217LLrb47lzGE3HANjBLnn,2016-05-06,91504,False,24,1,2018-10-12T00:57:26Z,69,75,88
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,19JzJOMs4wkuKxY8WEOMea,this girl,spotify:track:19JzJOMs4wkuKxY8WEOMea,Elijah Who,2Ap5vMlN2HZQjTyohlapPA,Gentle Boy,spotify:album:2Ap5vMlN2HZQjTyohlapPA,2017-09-29,122704,False,4,1,2018-10-12T00:58:29Z,160,58,1
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,6WnEp9XsKFq5n88FzFT20Z,August,spotify:track:6WnEp9XsKFq5n88FzFT20Z,Ameba,7LdkHMP8fcMyfo85r1HvKJ,Loops,spotify:album:7LdkHMP8fcMyfo85r1HvKJ,2018-04-17,114729,False,8,1,2018-10-12T00:58:33Z,134,38,1
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,6ugrRFZUNIpLiqhLUgC7ix,Flowers,spotify:track:6ugrRFZUNIpLiqhLUgC7ix,The Deli,1DewSgsGUFhSPACbWtmZGa,Vibes 3,spotify:album:1DewSgsGUFhSPACbWtmZGa,2016-02-26,187828,False,14,1,2018-10-12T00:58:35Z,157,29,1
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,4hnhSZTKf77tZjOBjzL5BM,Both of Us,spotify:track:4hnhSZTKf77tZjOBjzL5BM,Idealism,1FxqDi3bJ8tL1nyQz1MHY1,Chillhop Raw Cuts 2,spotify:album:1FxqDi3bJ8tL1nyQz1MHY1,2017-07-31,113000,False,14,1,2018-10-12T00:58:38Z,93,52,1
3ltYNYG6MIqymVuSjRBOcX,lo-fi beats ,spotify:playlist:3ltYNYG6MIqymVuSjRBOcX,jmarianoroav,703Y8dw2MMfEodrw5D6hDd,Old Roots New Trees,spotify:track:703Y8dw2MMfEodrw5D6hDd,Made in M | Smuv,54mO5n5EwJJFXFa0oPse02,Nest,spotify:album:54mO5n5EwJJFXFa0oPse02,2016-11-04,92250,False,21,1,2018-10-12T00:58:41Z,,,
3PJDwsCG1kp060MxmCzLlP,classical guitar,spotify:playlist:3PJDwsCG1kp060MxmCzLlP,rullan-mx,2i8uvNKXp0SxTns8VNuqFZ,"Una Limosna por el Amor de Dios ""El Ultimo Canto""",spotify:track:2i8uvNKXp0SxTns8VNuqFZ,Agustín Barrios Mangoré | John C. Williams,3lXBNgLzlsHOP9lLbepn6b,Classic Williams -- Romance of the Guitar,spotify:album:3lXBNgLzlsHOP9lLbepn6b,1984,209266,False,4,1,2015-08-03T06:02:29Z,,,
3PJDwsCG1kp060MxmCzLlP,classical guitar,spotify:playlist:3PJDwsCG1kp060MxmCzLlP,rullan-mx,60TCGRxWJEYGJmrUk9l2et,Preludio in C Minor,spotify:track:60TCGRxWJEYGJmrUk9l2et,Agustín Barrios Mangoré | Enea Leone,1qaYosyGLxcIDGcanGraaY,Barrios: Medallon Antiguo,spotify:album:1qaYosyGLxcIDGcanGraaY,2013-07-01,247626,False,6,1,2015-08-03T06:02:39Z,99,54,99
3PJDwsCG1kp060MxmCzLlP,classical guitar,spotify:playlist:3PJDwsCG1kp060MxmCzLlP,rullan-mx,0S2BVwXp5USrU7xPIOHXyG,Valzer No. 4 Op. 8,spotify:track:0S2BVwXp5USrU7xPIOHXyG,Agustín Barrios Mangoré | Enea Leone,1qaYosyGLxcIDGcanGraaY,Barrios: Medallon Antiguo,spotify:album:1qaYosyGLxcIDGcanGraaY,2013-07-01,248773,False,14,1,2015-08-03T06:02:51Z,,,
3PJDwsCG1kp060MxmCzLlP,classical guitar,spotify:playlist:3PJDwsCG1kp060MxmCzLlP,rullan-mx,50tBTEcGT7vazrmllSOLD1,Villancico de Navidad,spotify:track:50tBTEcGT7vazrmllSOLD1,Agustín Barrios Mangoré | Enea Leone,1qaYosyGLxcIDGcanGraaY,Barrios: Medallon Antiguo,spotify:album:1qaYosyGLxcIDGcanGraaY,2013-07-01,180013,False,13,1,2015-08-03T06:03:03Z,139,53,99
3PJDwsCG1kp060MxmCzLlP,classical guitar,spotify:playlist:3PJDwsCG1kp060MxmCzLlP,rullan-mx,3u5NZHF76kRq6DQ7dVNPhe,Las Abejas,spotify:track:3u5NZHF76kRq6DQ7dVNPhe,Agustín Barrios Mangoré | Enea Leone,1qaYosyGLxcIDGcanGraaY,Barrios: Medallon Antiguo,spotify:album:1qaYosyGLxcIDGcanGraaY,2013-07-01,145813,False,3,1,2015-08-03T06:03:12Z,87,25,99
